"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Barbados","BRB","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","19966642.1680515","28643661.5875451","31479669.0931043","36175501.6516758","40491142.8625277","47866572.4277948","82178487.6566125","90543500.7760934","95353680.8611735","106159991.60541","116264949.848532","127566741.764148","139632172.94886","153429196.090488","161793619.199171","172939047.088664","175456049.996467","176698359.014487","165335304.47139","173044414.298696","179635652.958638","209781447.237715","223003289.375187","240692582.166418","263099193.494613","278713674.354195","286934579.874838","287744694.493447","295484353.996678","310672729.916223","358514534.625675","372906680.783202","426312155.432456","490362121.110228","495982380.904948","451959001.746538","482645067.816518","505315539.010206","502309840.988942","492493666.575991","497636124.611726","514842968.841713","533285180.611827","543539181.526293","549767683.119668","581154198.151674","548653344.096725","568365509.380363","","","",
"Brunei Darussalam","BRN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","9068550.94844688","9765494.05645991","13776115.9711982","23235715.0706244","53366338.3627774","75198852.4499362","99304219.1291901","114703634.123983","130181484.090102","179610556.134815","370702636.502212","309493468.328335","310591590.176688","284456801.903629","276141675.373995","290535615.558411","213980362.593733","239844828.659007","242003748.137309","260739837.605141","297836503.38539","324437886.280756","374635983.085073","367339040.647554","370504572.85629","494857243.134927","527828768.923689","555364673.207989","424336451.630176","460105934.711527","589420440.272652","559940070.622096","585140720.847984","649424435.734359","742224018.404692","826113623.801145","963082508.904223","1023141088.48165","1269976109.26836","977983245.649291","1289132142.64575","1760094634.77779","1838632729.15313","1762522425.01396","1650783069.24203","1269517780.22548","1073257954.09147","1160082268.92242","1308800946.34787","1295281758.63633","1310411169.43644","1558159415.50531","","","",
"Bhutan","BTN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","5548609.22576979","6301071.44339716","6383210.20757702","7679336.50969903","6677951.99689676","7061598.93007452","10349795.6369671","17858960.313925","20072450.28926","17938469.4897074","15004246.3057697","13356567.5162787","14534209.2100911","13755366.7072599","14870174.9657043","18740014.7307923","19635080.3295618","21026872.2659661","21215165.5256484","27611495.9179272","31119988.243784","31792203.5362368","33802482.2423666","43577686.7291471","49556418.8124382","60465402.9106473","67724108.634765","93928111.6905722","101388397.432549","100629104.58943","124612055.861922","139946977.214221","137130674.473082","136690030.727722","149019964.406023","164042497.294923","171653081.79997","195553926.100272","194652824.927217","29521075.2097742","26702423.3016212","39009307.0882421","","","",
"Botswana","BWA","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","10996309.1740465","14887170.8940709","20714130.0847957","33257501.1292961","47792486.0492454","54832161.412994","54440297.0849525","61479688.8233705","74998025.7753759","98342199.7913192","126407483.625628","126889371.115073","123978429.86588","138438068.220275","135115910.126166","117421982.892465","150892789.432006","215355094.611842","287269188.16657","317124525.113101","434029031.559689","489784576.707171","547984324.075631","568230046.15752","572120727.86636","663852684.621688","659932476.067649","627534631.622611","577336246.579832","610947626.259499","628383994.617389","556792597.42974","618650109.174193","1444174813.73341","1714034855.17279","1666904054.19017","1654891200.22688","1792696624.64242","1983562449.46595","2108294373.75501","2480430261.16233","2757447883.97211","2576964019.7428","2744975822.39082","2952628680.66802","2546786022.17735","3050293335.09061","3152713589.7193","3395102058.15193","3422129222.27894","2977034156.39461","3414259635.51718","","","",
"Central African Republic","CAF","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","28084245.5912145","31584757.6051957","38381033.3069934","41586322.5852899","48815572.0688729","65808035.051353","77427006.61713","80930754.1967313","93437384.2618785","105495667.676179","126118396.596905","89919561.9662343","93011273.948371","84292532.4032671","74851380.2208817","91633181.5813298","123836497.717972","145967128.854356","146080074.018805","132337809.237964","154769860.901009","150157608.171827","157275623.958174","143791282.514473","76739176.8125017","98494655.8738269","105621647.708561","89552334.0270581","84821018.0586592","86753389.9861657","76796297.9288326","75541719.8761833","79334653.4200071","93122324.0241847","96988676.8552093","96756499.2655852","101085560.91883","116235976.147413","145812123.659247","162164817.276813","194731342.054517","266578650.513327","282006067.269204","285983531.886467","352437703.288527","302507222.959331","320018568.795861","371590049.887428","436970605.728379","441403702.824261","480471853.9968","539258953.734052","","","",
"Canada","CAN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","13083443930.9978","14726479841.2034","16314291906.7282","18819815627.3243","23377598636.8065","25790880825.8227","30222370681.6081","31066466148.4253","32358940249.5084","36367429034.592","42357603242.5089","47971650238.3327","52313409612.4976","54800799790.0088","55355183993.4174","55946248842.0451","58188496454.2894","64457647229.9525","74536239042.5279","83949917813.8111","90998757563.2508","93528695911.631","91753649453.2591","88213902304.1663","87812387366.629","91113065844.4852","95689077389.1616","99965527021.9471","99730087164.4","104276410378.176","111191034716.86","113366976179.173","116921508992.756","132915036691.282","148656407724.575","168584384419.221","193330045554.043","219295084879.032","240528439592","234703000669.722","261230317526.539","283101026329.112","294295597037.715","299937013895.681","292562730795.242","267693826366.987","266356828966.765","273740031893.45","284995435247.091","289156081663.809","291985675519.227","325766795862.388","","","",
"Central Europe and the Baltics","CEB","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","22269472370.1885","20363672859.6522","21245214534.5181","21582420946.4252","20216058861.7142","21056287167.6617","30356652362.8665","39016565569.2911","43283727235.8946","43657045392.0103","56173598300.0452","57561511827.6525","60618935076.5757","57678817282.1334","62945255848.1359","75355019279.915","72210777121.7907","61677572186.3401","63455601968.2949","64369681424.9549","60887912785.3263","64616716431.062","71873818998.9455","85353273497.4356","94408225515.6454","96883473214.5801","99660354315.8806","109439103638.551","129279416021.92","135123699310.766","141981839685.259","169486209524.837","158125276755.675","164806972555.154","170634788164.579","161262789660.267","159542598312.118","161859330936.882","167926488993.819","168739071296.497","181317658120.238","191335801788.938","","","",
"Channel Islands","CHI","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","682634352.111993","866657090.627434","922160210.577337","1662491319.85938","1730787959.49747","1096880396.88623","1327141905.231","1560002682.01138","1736839449.1154","2057195279.57785","2653760206.32811","3092565343.73258","2754371100.50649","2463869785.44107","2436656974.34676","2869054937.33095","2968185172.95437","3266183653.02994","3634106048.76236","4288859189.55803","4746772770.25215","5268486739.8824","6143315903.87735","6554680415.90503","7491922478.64241","9323765481.83324","10369614998.5719","10923299219.2146","10423777121.2973","10192199989.9519","10138725456.0297","9374612521.1677","9060019468.08417","9859363840.94843","12724741678.7592","15649235236.6469","19504465110.6314","21980134555.5262","22954757392.6159","22060808687.1673","27610169330.022","32281534989.9315","34533029766.4473","35642684913.1412","32724306417.2912","30710486934.248","37568789799.3427","41510117966.8798","46849399168.2892","45381710653.4664","42197506905.5772","54228509330.5567","","","",
"China","CHN","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","7912572779.83157","8460784600.2361","10216990151.2609","12379704245.9503","13206641921.825","15220765479.7917","15395810043.944","17429592821.7326","14295562491.7611","16722166809.6276","20397801772.0973","20969562418.401","22235792141.5516","24737674896.6545","26509175170.7586","28829266857.323","30033409902.6268","27131859309.9334","28081570641.3783","32698634385.4931","35286228582.561","38112155726.1067","40045470152.7604","46632666345.0015","62548233939.994","83109456156.7355","100744891809.775","117839627424.031","135861284523.653","149474614614.645","166852821632.713","183661485191.559","201435486146.678","231960537384.59","279144925482.419","333423092057.209","419108377911.836","561273317310.947","779145611681.727","926898629450.227","1160132131282.75","1555824969509.91","1842346416645.29","2174752292299.12","2447811837380.87","2634389206032.58","2674549262320.46","2908139309683.97","3433527373777.74","3621061278289.94","3902865208761.18","4661660943961.02","","","",
"Cote d'Ivoire","CIV","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","52625318.4278662","68440225.3407916","86230654.2197047","110758027.93988","124630669.037259","186632916.871735","230181473.237546","333752729.764732","531720510.677858","728738067.631983","870887925.100138","777605807.208719","634513173.461297","568104560.365887","569325079.249474","544005782.306142","701716917.176382","772112319.775371","748190559.150788","629722167.500834","750348833.928211","701927796.364382","692733295.904907","696689629.498121","536806697.514212","588547951.64321","878213610.635496","822990194.90518","852995374.180416","839361443.595974","818958485.422567","716202632.916719","713570403.131806","724675586.375481","877887256.469483","975855479.49391","854714729.581464","902547998.600584","994274950.640759","992595312.943585","972019306.572847","1089558486.63908","972030986.663988","1075048563.61041","1105453707.69907","1232205234.59214","1836175916.72112","1943257590.66805","1737911890.97235","1972357432.91934","1973154990.53582","2145648174.95833","","","",
"Cameroon","CMR","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","40142480.2990353","50639161.6765437","83082109.6695296","131282050.249259","183812235.612959","253379107.509167","236206790.523609","284809849.239991","331961432.934177","442305815.562889","482160960.655977","449987122.47351","409384074.253333","362907574.61695","380477917.246009","372095616.94127","596086303.827036","874589560.255066","846094776.75767","834388965.445976","1014606188.33461","1086504413.1655","1112509580.88099","1481081436.38215","886745759.66305","1031839078.90066","1053703143.3875","1044959381.71766","1107948461.24593","1137039732.86363","1033251910.75534","1102445477.30376","1295442422.74166","1670640403.43146","1997824169.28143","2076100994.08421","2252334981.97547","2607655247.15925","3136830239.77326","3545049913.16522","3689954117.74054","4157760642.93282","4075089112.96281","4304357759.88615","4510244222.32398","3918362765.64886","3946394248.69266","4093627621.02508","4550898599.79714","4498120662.32009","4577951508.15969","5040301570.76247","","","",
"Congo, Dem. Rep.","COD","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","370714767.47329","423030478.086994","564057043.569016","702439030.494329","930016968.467105","1060554597.49364","783853256.181068","854129214.762174","1107778958.10486","617016823.222163","479801731.475328","459343263.984518","565286433.58872","335617961.571501","222634621.927947","217641760.103973","333639831.177057","374084800.331052","400167834.763043","418382875.751579","672028201.626866","940627996.886972","514086973.933621","940331231.805437","704958824.905406","651331548.190631","740754268.195803","738169056.07903","793764982.367818","550130452.198013","2494461742.07174","982748068.409202","1056119254.42442","965035693.872542","981188997.627795","1008291789.63338","1105229268.62055","1204238139.01158","1446404269.59093","1331285999.50284","1334031560.5345","1439789160.84542","1555239261.64159","567830258.223218","1935976031.37438","2388176330.09296","2128474340.17299","2496168194.23521","2274596330.14994","2466887218.55946","2164082636.47718","2280324430.81986","","","",
"Congo, Rep.","COG","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","28332394.5257262","37589690.4810324","58498997.8227592","88368407.2138246","100093146.329907","131888680.265421","136390009.981279","142384206.224813","171939655.344924","177949674.273602","224595894.534247","238258675.923639","304176725.865404","357859239.446067","450240805.719434","422481297.562555","488835554.043337","626326823.039843","575001689.080096","596321934.478218","688967272.493093","685091732.853408","726826113.224357","663586520.155872","435170743.456755","536823214.187171","633996734.485901","567474376.769128","486168480.568248","579055142.442084","778326752.0878","695827420.005618","761424777.937929","888695261.062245","1160959018.11458","1586300144.25437","1936821434.05367","2116109909.13108","2819583614.55254","2461661620.96262","3264058998.61179","3882853039.16022","4388628546.7757","4555318668.78751","4564086659.73173","3179764088.64731","2650226988.60009","2803591628.53989","3247024755.2044","3048034769.21882","2645120483.62643","3289147878.8591","","","",
"Colombia","COL","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","1016656729.73712","1070215328.84271","1152646767.60697","1268925188.23258","1405194624.18129","1420665697.36114","1590176230.91529","1936007966.02688","2148867316.56315","2515896660.33162","2923852398.65598","3293405505.41637","3711132824.81967","3889580135.01604","3899840535.36371","3642565375.43676","3506909261.25468","3718443058.89908","3987884724.99026","4103672518.66313","4903740739.4288","5129435371.941","5859597737.13756","6515276626.17408","8209736489.97703","9523194876.60347","10501076332.4427","11814840606.5975","11620408819.2058","10989276763.7047","12195361169.3688","11833295392.3641","11728694703.9509","11237195396.604","13692083320.7898","16635846041.9013","17997910172.0201","22643909892.2514","26604507707.9795","27023143846.7292","32474007688.3721","36440279767.6902","42139377136.6109","43453978969.2161","43144924717.2441","34147269380.4018","32799755311.5032","35619213877.3765","36660885605.8046","35804163159.3034","29487294357.4653","33764255885.5322","","","",
"Comoros","COM","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","11298764.5428366","10357286.4026141","9910736.17095404","10308771.4883755","9275209.45810503","11816100.4591025","16490001.6483425","19182271.8712402","20076915.6641819","18951057.0961272","24017607.2313785","23301686.7219616","26403189.1672595","26178787.4943933","18420761.1483124","27219948.6643508","26974767.7016975","24861266.6520026","25223370.7136799","26066643.5538508","22171839.4971742","23862611.3360521","26531340.0109493","34001139.8915894","39314840.3126595","38447457.9506145","40449006.6262227","50422086.6261","55437225.1230608","53585454.7717769","59709231.3938906","70667373.6567926","71293769.2988934","80181519.0838519","83471678.6903421","70290308.4920987","72098988.2925026","74217313.8789382","80384061.1803309","78942407.1509989","87588667.9946332","92516436.4625769","","","",
"Cabo Verde","CPV","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","9979230.26646087","10481882.9959716","10956669.5679607","11529651.8289705","11231681.2359388","12598288.8356393","16695070.125975","20053816.3620673","22677497.033483","24069065.5846261","28783637.5291871","30757467.6661451","36165150.723128","47939513.7911715","40969905.6395482","47736442.8571066","50538646.5608194","49632438.174742","53626769.2676763","60248895.1952115","55574589.8420389","61814038.3232611","67824392.6812551","88124013.8976752","98237846.8883002","103517269.750537","120769956.243277","164709726.616419","199753478.461057","182077950.389999","184273483.2519","198741028.743548","176577326.669068","190873060.590831","188240224.749068","167447485.301105","172792684.110179","187229662.398613","209021263.930427","213114150.712732","189797016.159874","224271426.417353","","","",
